when,stage,step,total,alpha,beta,loss,rmse,best_alpha,best_beta,best_loss,best_rmse,violation_rate
2025-10-17T19:57:47,stage2,38,300,0.1,1.1000000000000005,0.833973,0.083365,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:57:54,stage2,39,300,0.1,1.1500000000000008,0.868295,0.085063,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:58:01,stage2,40,300,0.1,1.2000000000000006,0.834418,0.083388,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:58:07,stage2,41,300,0.1,1.2500000000000009,0.88612,0.085932,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:58:14,stage2,42,300,0.1,1.3000000000000007,0.814194,0.082371,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:58:21,stage2,43,300,0.1,1.350000000000001,0.845266,0.083928,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:58:27,stage2,44,300,0.1,1.4000000000000008,0.863292,0.084818,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:58:34,stage2,45,300,0.1,1.450000000000001,0.850895,0.084207,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:58:41,stage2,46,300,0.1,1.5000000000000009,0.844584,0.083894,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:58:47,stage2,47,300,0.1,1.5500000000000012,0.843333,0.083832,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:58:54,stage2,48,300,0.1,1.600000000000001,0.814284,0.082375,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:59:01,stage2,49,300,0.1,1.6500000000000012,0.821069,0.082718,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:59:07,stage2,50,300,0.1,1.700000000000001,0.84097,0.083714,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:59:14,stage2,51,300,0.2,0.5000000000000001,0.925128,0.087803,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:59:21,stage2,52,300,0.2,0.5500000000000002,0.937109,0.08837,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:59:27,stage2,53,300,0.2,0.6000000000000002,0.930037,0.088036,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:59:34,stage2,54,300,0.2,0.6500000000000002,0.602128,0.070836,0.1,0.9500000000000005,0.6043451529093109,0.07096625682377217,0.0
2025-10-17T19:59:41,stage2,55,300,0.2,0.7000000000000003,0.906877,0.086933,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T19:59:47,stage2,56,300,0.2,0.7500000000000003,0.896994,0.086458,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T19:59:54,stage2,57,300,0.2,0.8000000000000004,0.734051,0.078212,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:00:01,stage2,58,300,0.2,0.8500000000000004,0.907712,0.086973,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:00:07,stage2,59,300,0.2,0.9000000000000005,0.881944,0.085729,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:00:14,stage2,60,300,0.2,0.9500000000000005,0.862338,0.084771,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:00:21,stage2,61,300,0.2,1.0000000000000004,0.858427,0.084579,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:00:27,stage2,62,300,0.2,1.0500000000000007,0.808024,0.082058,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:00:34,stage2,63,300,0.2,1.1000000000000005,0.839786,0.083655,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:00:41,stage2,64,300,0.2,1.1500000000000008,0.835007,0.083417,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:00:48,stage2,65,300,0.2,1.2000000000000006,0.846876,0.084008,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:00:54,stage2,66,300,0.2,1.2500000000000009,0.838018,0.083567,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:01:01,stage2,67,300,0.2,1.3000000000000007,0.829073,0.08312,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:01:08,stage2,68,300,0.2,1.350000000000001,0.796416,0.081467,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:01:16,stage2,69,300,0.2,1.4000000000000008,0.6942,0.076059,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:01:23,stage2,70,300,0.2,1.450000000000001,0.827172,0.083025,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:01:29,stage2,71,300,0.2,1.5000000000000009,0.799424,0.08162,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:01:36,stage2,72,300,0.2,1.5500000000000012,0.794983,0.081393,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:01:42,stage2,73,300,0.2,1.600000000000001,0.806434,0.081977,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:01:49,stage2,74,300,0.2,1.6500000000000012,0.819253,0.082626,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:01:56,stage2,75,300,0.2,1.700000000000001,0.870481,0.08517,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:02:03,stage2,76,300,0.30000000000000004,0.5000000000000001,0.951726,0.089056,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:02:10,stage2,77,300,0.30000000000000004,0.5500000000000002,0.587061,0.069944,0.2,0.6500000000000002,0.6021277429163416,0.07083594561357612,0.0
2025-10-17T20:02:16,stage2,78,300,0.30000000000000004,0.6000000000000002,0.949225,0.088939,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:02:23,stage2,79,300,0.30000000000000004,0.6500000000000002,0.893147,0.086272,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:02:30,stage2,80,300,0.30000000000000004,0.7000000000000003,0.688514,0.075747,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:02:36,stage2,81,300,0.30000000000000004,0.7500000000000003,0.918076,0.087468,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:02:43,stage2,82,300,0.30000000000000004,0.8000000000000004,0.879633,0.085617,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:02:50,stage2,83,300,0.30000000000000004,0.8500000000000004,0.876466,0.085463,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:02:56,stage2,84,300,0.30000000000000004,0.9000000000000005,0.83733,0.083533,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:03:03,stage2,85,300,0.30000000000000004,0.9500000000000005,0.873901,0.085338,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:03:09,stage2,86,300,0.30000000000000004,1.0000000000000004,0.829869,0.08316,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:03:16,stage2,87,300,0.30000000000000004,1.0500000000000007,0.81991,0.082659,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:03:22,stage2,88,300,0.30000000000000004,1.1000000000000005,0.828699,0.083101,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:03:29,stage2,89,300,0.30000000000000004,1.1500000000000008,0.821045,0.082717,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:03:36,stage2,90,300,0.30000000000000004,1.2000000000000006,0.808537,0.082084,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:03:42,stage2,91,300,0.30000000000000004,1.2500000000000009,0.796899,0.081491,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:03:49,stage2,92,300,0.30000000000000004,1.3000000000000007,0.822015,0.082766,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:03:56,stage2,93,300,0.30000000000000004,1.350000000000001,0.851508,0.084237,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:04:02,stage2,94,300,0.30000000000000004,1.4000000000000008,0.80504,0.081906,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:04:09,stage2,95,300,0.30000000000000004,1.450000000000001,0.806307,0.081971,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:04:16,stage2,96,300,0.30000000000000004,1.5000000000000009,0.814067,0.082364,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:04:22,stage2,97,300,0.30000000000000004,1.5500000000000012,0.799778,0.081638,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:04:29,stage2,98,300,0.30000000000000004,1.600000000000001,0.841665,0.083749,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:04:35,stage2,99,300,0.30000000000000004,1.6500000000000012,0.796094,0.08145,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:04:42,stage2,100,300,0.30000000000000004,1.700000000000001,0.798758,0.081586,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:04:49,stage2,101,300,0.4,0.5000000000000001,0.648392,0.073507,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:04:55,stage2,102,300,0.4,0.5500000000000002,0.969694,0.089893,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:05:02,stage2,103,300,0.4,0.6000000000000002,0.756078,0.079377,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:05:09,stage2,104,300,0.4,0.6500000000000002,0.917678,0.087449,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:05:15,stage2,105,300,0.4,0.7000000000000003,0.879358,0.085604,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:05:22,stage2,106,300,0.4,0.7500000000000003,0.744178,0.078749,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:05:28,stage2,107,300,0.4,0.8000000000000004,0.859824,0.084648,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:05:35,stage2,108,300,0.4,0.8500000000000004,0.861914,0.08475,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:05:41,stage2,109,300,0.4,0.9000000000000005,0.854113,0.084366,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:05:48,stage2,110,300,0.4,0.9500000000000005,0.843454,0.083838,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:05:55,stage2,111,300,0.4,1.0000000000000004,0.859291,0.084621,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:06:01,stage2,112,300,0.4,1.0500000000000007,0.65907,0.07411,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:06:08,stage2,113,300,0.4,1.1000000000000005,0.832064,0.08327,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:06:14,stage2,114,300,0.4,1.1500000000000008,0.810478,0.082183,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:06:21,stage2,115,300,0.4,1.2000000000000006,0.674476,0.074971,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:06:28,stage2,116,300,0.4,1.2500000000000009,0.826536,0.082993,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:06:34,stage2,117,300,0.4,1.3000000000000007,0.817603,0.082543,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:06:41,stage2,118,300,0.4,1.350000000000001,0.804848,0.081897,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:06:48,stage2,119,300,0.4,1.4000000000000008,0.840572,0.083694,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:06:54,stage2,120,300,0.4,1.450000000000001,0.83405,0.083369,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:07:01,stage2,121,300,0.4,1.5000000000000009,0.722631,0.077601,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:07:07,stage2,122,300,0.4,1.5500000000000012,0.80799,0.082056,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:07:14,stage2,123,300,0.4,1.600000000000001,0.870328,0.085163,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:07:21,stage2,124,300,0.4,1.6500000000000012,0.827993,0.083066,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:07:27,stage2,125,300,0.4,1.700000000000001,0.80489,0.081899,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:07:34,stage2,126,300,0.5,0.5000000000000001,0.939741,0.088494,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:07:40,stage2,127,300,0.5,0.5500000000000002,0.987425,0.090711,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:07:47,stage2,128,300,0.5,0.6000000000000002,0.972985,0.090046,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:07:54,stage2,129,300,0.5,0.6500000000000002,0.960998,0.089489,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:08:00,stage2,130,300,0.5,0.7000000000000003,0.938859,0.088452,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:08:07,stage2,131,300,0.5,0.7500000000000003,0.897932,0.086503,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:08:13,stage2,132,300,0.5,0.8000000000000004,0.887778,0.086013,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:08:20,stage2,133,300,0.5,0.8500000000000004,0.892395,0.086236,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:08:26,stage2,134,300,0.5,0.9000000000000005,0.869017,0.085099,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:08:33,stage2,135,300,0.5,0.9500000000000005,0.876117,0.085446,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:08:39,stage2,136,300,0.5,1.0000000000000004,0.864061,0.084856,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:08:46,stage2,137,300,0.5,1.0500000000000007,0.858534,0.084584,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:08:52,stage2,138,300,0.5,1.1000000000000005,0.82748,0.08304,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:08:59,stage2,139,300,0.5,1.1500000000000008,0.841541,0.083743,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:09:05,stage2,140,300,0.5,1.2000000000000006,0.89046,0.086142,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:09:12,stage2,141,300,0.5,1.2500000000000009,0.851459,0.084235,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:09:18,stage2,142,300,0.5,1.3000000000000007,0.824728,0.082902,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:09:25,stage2,143,300,0.5,1.350000000000001,0.822261,0.082778,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:09:32,stage2,144,300,0.5,1.4000000000000008,0.836162,0.083475,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:09:38,stage2,145,300,0.5,1.450000000000001,0.882781,0.08577,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:09:45,stage2,146,300,0.5,1.5000000000000009,0.790304,0.081153,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,6e-06
2025-10-17T20:09:51,stage2,147,300,0.5,1.5500000000000012,0.869268,0.085111,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:09:58,stage2,148,300,0.5,1.600000000000001,0.787914,0.081031,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:10:05,stage2,149,300,0.5,1.6500000000000012,0.821586,0.082744,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:10:12,stage2,150,300,0.5,1.700000000000001,0.738575,0.078452,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:10:19,stage2,151,300,0.6000000000000001,0.5000000000000001,0.930626,0.088064,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:10:25,stage2,152,300,0.6000000000000001,0.5500000000000002,0.931713,0.088115,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:10:32,stage2,153,300,0.6000000000000001,0.6000000000000002,1.006866,0.0916,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:10:39,stage2,154,300,0.6000000000000001,0.6500000000000002,0.953811,0.089154,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:10:45,stage2,155,300,0.6000000000000001,0.7000000000000003,0.944488,0.088717,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:10:52,stage2,156,300,0.6000000000000001,0.7500000000000003,0.969405,0.08988,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:10:58,stage2,157,300,0.6000000000000001,0.8000000000000004,0.941687,0.088586,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:11:05,stage2,158,300,0.6000000000000001,0.8500000000000004,0.939937,0.088503,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:11:11,stage2,159,300,0.6000000000000001,0.9000000000000005,0.896429,0.086431,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:11:18,stage2,160,300,0.6000000000000001,0.9500000000000005,0.883283,0.085794,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:11:24,stage2,161,300,0.6000000000000001,1.0000000000000004,0.900638,0.086633,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:11:31,stage2,162,300,0.6000000000000001,1.0500000000000007,0.889246,0.086084,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:11:37,stage2,163,300,0.6000000000000001,1.1000000000000005,0.862578,0.084783,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:11:44,stage2,164,300,0.6000000000000001,1.1500000000000008,0.90304,0.086749,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:11:50,stage2,165,300,0.6000000000000001,1.2000000000000006,0.908692,0.08702,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:11:57,stage2,166,300,0.6000000000000001,1.2500000000000009,0.922598,0.087683,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:12:03,stage2,167,300,0.6000000000000001,1.3000000000000007,0.971189,0.089962,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:12:10,stage2,168,300,0.6000000000000001,1.350000000000001,0.935289,0.088284,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:12:17,stage2,169,300,0.6000000000000001,1.4000000000000008,0.909986,0.087082,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:12:23,stage2,170,300,0.6000000000000001,1.450000000000001,0.974654,0.090123,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:12:30,stage2,171,300,0.6000000000000001,1.5000000000000009,0.901094,0.086655,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:12:36,stage2,172,300,0.6000000000000001,1.5500000000000012,0.886144,0.085933,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:12:43,stage2,173,300,0.6000000000000001,1.600000000000001,0.869698,0.085132,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:12:49,stage2,174,300,0.6000000000000001,1.6500000000000012,0.892007,0.086217,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:12:56,stage2,175,300,0.6000000000000001,1.700000000000001,0.898771,0.086543,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:13:03,stage2,176,300,0.7000000000000001,0.5000000000000001,0.997466,0.091171,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:13:09,stage2,177,300,0.7000000000000001,0.5500000000000002,1.003654,0.091454,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:13:16,stage2,178,300,0.7000000000000001,0.6000000000000002,1.010545,0.091767,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:13:22,stage2,179,300,0.7000000000000001,0.6500000000000002,0.99537,0.091076,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:13:29,stage2,180,300,0.7000000000000001,0.7000000000000003,0.994702,0.091045,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:13:36,stage2,181,300,0.7000000000000001,0.7500000000000003,0.97153,0.089978,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:13:42,stage2,182,300,0.7000000000000001,0.8000000000000004,0.97534,0.090154,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:13:49,stage2,183,300,0.7000000000000001,0.8500000000000004,0.961172,0.089497,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:13:55,stage2,184,300,0.7000000000000001,0.9000000000000005,0.971076,0.089957,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:14:02,stage2,185,300,0.7000000000000001,0.9500000000000005,0.895457,0.086384,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:14:08,stage2,186,300,0.7000000000000001,1.0000000000000004,0.938519,0.088436,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:14:15,stage2,187,300,0.7000000000000001,1.0500000000000007,0.967492,0.089791,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:14:21,stage2,188,300,0.7000000000000001,1.1000000000000005,0.882932,0.085777,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:14:28,stage2,189,300,0.7000000000000001,1.1500000000000008,0.931496,0.088105,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:14:35,stage2,190,300,0.7000000000000001,1.2000000000000006,0.715159,0.077199,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,1.1e-05
2025-10-17T20:14:41,stage2,191,300,0.7000000000000001,1.2500000000000009,0.904121,0.086801,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:14:48,stage2,192,300,0.7000000000000001,1.3000000000000007,0.952752,0.089104,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:14:54,stage2,193,300,0.7000000000000001,1.350000000000001,0.998177,0.091204,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:15:02,stage2,194,300,0.7000000000000001,1.4000000000000008,0.708553,0.076841,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:15:10,stage2,195,300,0.7000000000000001,1.450000000000001,0.716896,0.077292,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:15:17,stage2,196,300,0.7000000000000001,1.5000000000000009,0.960588,0.08947,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:15:24,stage2,197,300,0.7000000000000001,1.5500000000000012,0.991414,0.090894,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:15:30,stage2,198,300,0.7000000000000001,1.600000000000001,0.931882,0.088123,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:15:37,stage2,199,300,0.7000000000000001,1.6500000000000012,0.915587,0.087349,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:15:43,stage2,200,300,0.7000000000000001,1.700000000000001,0.884378,0.085848,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
2025-10-17T20:15:50,stage2,201,300,0.8,0.5000000000000001,1.074873,0.094643,0.30000000000000004,0.5500000000000002,0.5870606210337916,0.06994406223510516,0.0
